gene_id,log2FoldChange__Huang_GSE214411,pvalue__Huang_GSE214411,padj__Huang_GSE214411,log2FoldChange__Mareckova_E_MTAB_14039,pvalue__Mareckova_E_MTAB_14039,padj__Mareckova_E_MTAB_14039,direction_concordant
ENSG00000145242,-1.4211490786457204,0.004259529795055546,0.28070301349416055,0.5231879922971694,0.5049036581710042,0.9999244088149658,False
ENSG00000104231,0.5166767130419084,0.004335805679436223,0.28174161363673283,-0.5384537486008989,0.18560393103096828,0.9999244088149658,False
ENSG00000108797,0.8241470185655833,0.004339419390611287,0.28174161363673283,0.6018226343401355,0.1202959079362068,0.9999244088149658,True
ENSG00000129538,-1.486902620139886,0.004374435528481486,0.28180939117208037,1.7589889862429582,0.06277903805840103,0.9999244088149658,False
ENSG00000104356,-1.2146565420643727,0.004383226493951174,0.28180939117208037,-0.14971957425078317,0.7972241139352847,0.9999244088149658,True
ENSG00000224032,0.4597725662511431,0.004424535506540747,0.28260205707864733,-0.5394904999714771,0.33579171058537927,0.9999244088149658,False
ENSG00000124107,-2.1450063330524265,0.004438438984467374,0.28260205707864733,2.7027303390586592,0.0914794391373547,0.9999244088149658,False
ENSG00000127616,-0.36042375674525023,0.004542028767043912,0.28780739975787867,-0.316212305541295,0.4249805478322142,0.9999244088149658,True
ENSG00000157637,-0.5701464466984484,0.004591348222081672,0.28954052424419346,0.13087273392816426,0.7202777405028744,0.9999244088149658,False
ENSG00000110841,-0.5661030204160402,0.004615376462307388,0.28966981796767316,0.5045373584280166,0.2017279561109786,0.9999244088149658,False
ENSG00000138621,-0.7584528802245823,0.004666865870445313,0.29151323304487786,-0.6098921710990824,0.30758488773639536,0.9999244088149658,True
ENSG00000140941,0.6336231377180117,0.004721958173374449,0.292326622240042,-0.05718599820060937,0.896959827407411,0.9999244088149658,False
ENSG00000189067,0.6774683080352104,0.0047242466264892985,0.292326622240042,-0.11253873996203739,0.7721232937474433,0.9999244088149658,False
